UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target
7247,5354,1,299.9,310.1,1681,29.1,197,0
7248,9184,2,300.0,310.1,1314,53.5,199,0
7249,5355,1,300.0,310.1,1762,28.0,202,0
7250,5356,1,299.9,310.0,1402,44.7,204,0
7251,9185,2,300.1,310.2,1429,42.0,206,0
7252,9186,2,300.2,310.3,1448,40.1,209,0
7253,714,0,300.2,310.4,1501,42.9,212,0
7254,5357,1,300.3,310.5,1522,39.1,217,0
7255,5358,1,300.3,310.4,1493,37.5,219,0
7256,9187,2,300.2,310.3,1704,29.4,221,0
7257,715,0,300.2,310.3,1408,42.5,0,0
7258,5359,1,300.2,310.4,1518,41.8,5,0
7259,5360,1,300.3,310.4,1742,25.9,7,0
7260,9188,2,300.4,310.5,1500,43.0,9,0
7261,5361,1,300.4,310.5,2424,14.5,12,0
7262,5362,1,300.4,310.5,1818,25.1,14,0
7263,9189,2,300.4,310.6,1545,35.6,16,0
7264,5363,1,300.4,310.6,1429,46.9,19,0
7265,9190,2,300.4,310.6,1448,44.9,21,0
7266,5364,1,300.4,310.6,1384,48.7,24,0
7267,5365,1,300.4,310.5,1578,32.8,26,0
7268,5366,1,300.5,310.5,1695,26.7,28,0
7269,5367,1,300.5,310.6,1543,36.2,30,0
7270,9191,2,300.4,310.5,1540,33.4,32,0
7271,5368,1,300.2,310.4,1808,25.8,35,0
7272,9192,2,300.3,310.4,1293,49.7,37,0
7273,5369,1,300.2,310.3,1202,59.5,40,0
7274,9193,2,300.2,310.3,1704,29.2,42,0
7275,9194,2,300.2,310.3,1478,38.1,45,0
7276,5370,1,300.2,310.3,1514,38.7,48,0
7277,9195,2,300.1,310.3,1350,48.8,50,0
7278,5371,1,300.1,310.2,1475,54.2,53,0
7279,716,0,300.0,310.1,1714,28.7,55,0
7280,5372,1,300.0,310.1,1465,40.9,60,0
7281,5373,1,299.9,310.2,1288,69.6,62,1
7282,5374,1,300.0,310.2,1675,29.7,64,0
7283,5375,1,300.0,310.2,1486,36.4,66,0
7284,9196,2,300.0,310.2,1443,58.7,68,0
7285,9197,2,300.1,310.3,1345,57.1,71,0
7286,9198,2,300.2,310.4,1202,61.7,74,0
7287,9199,2,300.1,310.4,1480,37.1,77,0
7288,9200,2,300.2,310.4,1530,35.7,80,0
7289,9201,2,300.2,310.6,1983,20.8,83,0
7290,5376,1,300.3,310.6,1433,53.8,86,0
7291,5377,1,300.3,310.6,1806,24.4,88,0
7292,5378,1,300.2,310.5,1416,46.7,90,0
7293,9202,2,300.1,310.4,1556,38.1,92,0
7294,5379,1,300.1,310.5,1627,29.2,95,0
7295,5380,1,300.1,310.6,1809,24.3,97,0
7296,9203,2,300.1,310.5,1329,57.4,99,0
7297,717,0,300.0,310.4,1881,21.9,102,0
7298,5381,1,300.1,310.5,1500,39.8,107,0
7299,5382,1,300.1,310.5,1532,36.0,109,0
7300,5383,1,300.1,310.5,1492,50.9,111,0
7301,5384,1,300.2,310.6,1431,42.3,113,0
7302,5385,1,300.1,310.4,1554,39.4,115,0
7303,5386,1,300.1,310.5,1494,44.2,117,0
7304,5387,1,300.1,310.6,1374,45.4,119,0
7305,5388,1,300.1,310.5,1394,44.3,121,0
7306,9204,2,300.0,310.5,1790,25.7,123,0
7307,5389,1,300.1,310.5,1356,45.8,126,0
7308,9205,2,300.0,310.4,1385,52.1,128,0
7309,5390,1,300.0,310.4,1333,49.1,131,0
7310,5391,1,300.0,310.4,1505,44.9,133,0
7311,5392,1,300.0,310.5,1606,33.5,135,0
7312,718,0,300.0,310.5,1558,36.7,137,0
7313,5393,1,300.0,310.5,1412,52.4,142,0
7314,5394,1,299.9,310.4,1408,38.4,144,0
7315,5395,1,299.9,310.3,1268,53.3,146,0
7316,5396,1,299.9,310.4,1470,50.0,148,0
7317,5397,1,299.9,310.4,1497,47.0,150,0
7318,5398,1,299.9,310.3,1638,29.1,152,0
7319,719,0,299.9,310.3,1535,43.9,154,0
7320,5399,1,299.8,310.2,1654,32.7,159,0
7321,720,0,299.8,310.2,1411,49.7,161,0
7322,5400,1,299.8,310.2,1911,23.5,166,0
7323,721,0,299.8,310.2,1573,33.3,168,0
7324,5401,1,299.9,310.2,1479,46.3,173,0
7325,9206,2,299.9,310.4,1820,26.6,175,0
7326,5402,1,299.9,310.4,1419,45.7,178,0
7327,9207,2,299.9,310.5,1335,52.9,180,0
7328,9208,2,299.9,310.5,1576,39.4,183,0
7329,5403,1,300.0,310.5,1517,42.2,186,0
7330,9209,2,299.9,310.4,1576,34.3,188,0
7331,722,0,299.8,310.2,1537,36.6,191,0
7332,5404,1,299.8,310.3,1524,34.2,196,0
7333,9210,2,299.8,310.3,1805,23.7,198,0
7334,9211,2,299.9,310.4,1367,53.3,201,0
7335,5405,1,299.8,310.4,1694,30.3,204,0
7336,5406,1,299.9,310.4,1328,49.9,206,0
7337,723,0,299.9,310.5,1549,42.8,208,0
7338,5407,1,299.9,310.5,1539,32.8,213,0
7339,5408,1,299.8,310.5,1496,38.8,215,0
7340,5409,1,299.8,310.4,1579,36.4,0,0
7341,5410,1,299.7,310.3,1386,46.6,2,0
7342,5411,1,299.7,310.3,1505,37.7,4,0
7343,9212,2,299.7,310.3,1661,34.5,6,0
7344,5412,1,299.6,310.2,1468,48.0,9,0
7345,5413,1,299.6,310.1,1384,49.8,11,0
7346,5414,1,299.6,310.2,1381,60.5,13,0
7347,5415,1,299.6,310.2,1469,47.0,15,0
7348,5416,1,299.6,310.2,1627,36.6,17,0
7349,724,0,299.7,310.3,1462,40.4,19,0
7350,5417,1,299.7,310.2,1633,36.5,24,0
7351,5418,1,299.7,310.2,1469,39.5,26,0
7352,5419,1,299.7,310.2,1458,43.4,28,0
7353,9213,2,299.7,310.2,1440,42.8,30,0
7354,5420,1,299.8,310.3,1687,30.4,33,0
7355,9214,2,299.7,310.3,1429,47.7,35,0
7356,5421,1,299.6,310.2,1588,34.1,38,0
7357,5422,1,299.6,310.2,1333,51.2,40,0
7358,5423,1,299.6,310.1,1487,42.9,42,0
7359,9215,2,299.5,310.1,1659,31.5,44,0
7360,9216,2,299.4,310.0,1512,43.2,47,0
7361,5424,1,299.5,310.1,1585,35.2,50,0
7362,5425,1,299.5,310.0,1502,38.5,52,0
7363,5426,1,299.5,310.0,1594,35.1,54,0
7364,5427,1,299.5,310.0,1412,48.9,56,0
7365,5428,1,299.5,309.9,1402,51.7,58,0
7366,5429,1,299.6,310.1,2057,20.4,60,0
7367,725,0,299.6,310.1,1531,36.8,62,0
7368,9217,2,299.5,310.1,1359,61.1,67,0
7369,9218,2,299.6,310.2,1620,30.0,70,0
7370,9219,2,299.6,310.1,1646,29.6,73,0
7371,9220,2,299.6,310.1,1455,46.1,76,0
7372,5430,1,299.6,310.2,1512,44.0,79,0
7373,5431,1,299.6,310.2,1473,42.7,81,0
7374,5432,1,299.6,310.1,1553,38.0,83,0
7375,5433,1,299.5,310.0,1379,50.4,85,0
7376,9221,2,299.4,309.9,1567,40.6,87,0
7377,5434,1,299.5,310.0,1481,43.1,90,0
7378,5435,1,299.5,310.0,1349,52.7,92,0
7379,5436,1,299.5,310.0,1388,52.4,94,0
7380,9222,2,299.6,310.1,1357,48.7,96,0
7381,5437,1,299.6,310.2,1743,24.8,99,0
7382,5438,1,299.7,310.3,1495,43.1,101,0
7383,5439,1,299.8,310.4,1698,28.3,103,0
7384,9223,2,299.7,310.4,1410,44.5,105,0
7385,5440,1,299.7,310.4,1614,36.2,108,0
7386,9224,2,299.8,310.5,1375,53.9,110,0
7387,9225,2,299.8,310.6,1574,31.8,113,0
7388,726,0,299.8,310.6,1423,44.6,116,0
7389,9226,2,299.8,310.6,1694,31.3,121,0
7390,5441,1,299.8,310.6,1707,32.5,124,0
7391,9227,2,299.7,310.5,1490,41.2,126,0
7392,5442,1,299.7,310.6,1675,31.3,129,0
7393,9228,2,299.7,310.5,1492,39.3,131,0
7394,9229,2,299.7,310.5,1594,35.4,134,0
7395,5443,1,299.7,310.6,1479,38.0,137,0
7396,9230,2,299.7,310.6,1572,38.0,139,0
7397,5444,1,299.7,310.6,1616,35.1,142,0
7398,5445,1,299.7,310.6,1737,26.1,144,0
7399,9231,2,299.7,310.7,1498,37.8,146,0
7400,5446,1,299.6,310.6,1642,35.1,149,0
7401,9232,2,299.6,310.6,1633,34.2,151,0
7402,5447,1,299.8,310.8,1409,51.9,154,0
7403,9233,2,299.8,310.8,1463,43.5,156,0
7404,5448,1,299.8,310.8,1376,48.6,159,0
7405,5449,1,299.8,310.8,1553,32.2,161,0
7406,9234,2,299.8,310.8,1530,35.2,163,0
7407,5450,1,299.8,310.9,1545,40.7,166,0
7408,727,0,299.8,310.9,1427,47.2,168,0
7409,5451,1,299.9,310.9,1292,51.1,173,0
7410,5452,1,299.8,310.9,2084,17.6,175,0
7411,5453,1,299.9,311.0,1747,27.6,177,0
7412,5454,1,300.0,311.1,1425,47.8,179,0
7413,5455,1,300.0,311.0,1637,33.6,181,0
7414,9235,2,300.1,311.1,1616,35.2,183,0
7415,5456,1,300.1,311.1,1619,33.4,186,0
7416,5457,1,300.1,311.2,1489,39.1,188,0
7417,9236,2,300.1,311.2,1452,42.4,190,0
7418,9237,2,300.1,311.3,1495,41.0,193,0
7419,9238,2,300.2,311.4,1427,39.7,196,0
7420,5458,1,300.1,311.4,1572,36.2,199,0
7421,5459,1,300.1,311.3,1547,40.0,201,0
7422,9239,2,300.1,311.4,1342,48.5,203,0
7423,5460,1,300.0,311.2,1351,44.1,206,0
7424,5461,1,300.0,311.3,1407,47.3,208,0
7425,9240,2,300.1,311.4,1575,29.8,210,0
7426,9241,2,300.0,311.4,1791,24.1,213,0
7427,9242,2,300.0,311.4,1692,29.0,216,1
7428,5462,1,300.0,311.4,1634,31.9,0,0
7429,9243,2,300.0,311.4,1864,23.3,2,0
7430,5463,1,300.0,311.4,1590,33.6,5,0
7431,9244,2,300.0,311.4,1384,46.1,7,0
7432,9245,2,300.0,311.4,1352,61.8,10,0
7433,5464,1,300.1,311.4,1484,43.1,13,0
7434,9246,2,300.1,311.4,1913,21.9,15,0
7435,5465,1,300.0,311.4,1508,38.2,18,0
7436,5466,1,299.9,311.3,1504,40.7,20,0
7437,5467,1,300.0,311.4,1487,41.2,22,0
7438,5468,1,299.8,311.3,1727,30.0,24,0
7439,5469,1,299.9,311.3,1647,27.5,26,0
7440,5470,1,300.0,311.3,1493,41.4,28,0
7441,5471,1,300.0,311.4,1655,29.6,30,0
7442,9247,2,299.9,311.4,1337,54.8,32,0
7443,5472,1,300.0,311.5,1601,36.9,35,0
7444,728,0,300.1,311.6,1589,37.9,37,0
7445,5473,1,300.2,311.7,1286,55.1,42,0
7446,5474,1,300.2,311.7,1553,41.3,44,0
7447,5475,1,300.2,311.8,1379,51.0,46,0
7448,9248,2,300.3,311.9,1677,30.8,48,0
7449,5476,1,300.3,311.8,1488,38.4,51,0
7450,5477,1,300.3,311.8,1418,45.9,53,0
7451,5478,1,300.3,311.8,1451,41.0,55,0
7452,5479,1,300.3,311.8,1508,43.1,57,0
7453,5480,1,300.3,311.7,1579,33.6,59,0
7454,729,0,300.3,311.7,1432,47.7,61,0
7455,5481,1,300.2,311.6,1446,47.3,66,0
7456,9249,2,300.2,311.7,1597,39.5,68,0
7457,9250,2,300.2,311.7,1397,50.2,71,0
7458,5482,1,300.1,311.6,1530,36.6,74,0
7459,9251,2,300.1,311.6,1433,51.4,76,0
7460,5483,1,300.0,311.5,1591,32.0,79,0
7461,5484,1,300.0,311.5,1445,41.6,81,0
7462,5485,1,300.0,311.5,1749,28.3,83,0
7463,5486,1,300.0,311.3,1703,30.4,85,0
7464,730,0,300.1,311.4,1518,46.9,87,0
7465,5487,1,300.1,311.3,1535,42.3,92,0
7466,9252,2,300.1,311.4,1390,52.1,94,0
7467,731,0,300.3,311.6,1801,23.6,97,0
7468,732,0,300.3,311.6,1463,41.6,102,0
7469,5488,1,300.3,311.6,1560,37.7,107,0
7470,5489,1,300.3,311.6,1607,33.5,109,0
7471,5490,1,300.4,311.6,1332,54.6,111,0
7472,5491,1,300.3,311.7,1365,53.3,113,0
7473,9253,2,300.3,311.6,1617,32.5,115,0
7474,9254,2,300.3,311.6,1304,62.8,118,0
7475,5492,1,300.3,311.7,1989,22.3,121,0
7476,733,0,300.3,311.6,1339,53.4,123,0
7477,5493,1,300.2,311.5,1492,41.8,128,0
7478,9255,2,300.1,311.3,1518,40.2,130,0
7479,5494,1,300.1,311.3,1479,39.5,133,0
7480,9256,2,300.1,311.3,1523,34.1,135,0
7481,9257,2,300.2,311.4,1570,35.3,138,0
7482,734,0,300.2,311.4,1506,36.1,141,0
7483,9258,2,300.2,311.6,1510,47.5,146,0
7484,5495,1,300.2,311.6,1671,28.8,149,0
7485,9259,2,300.3,311.6,1312,53.4,151,0
7486,5496,1,300.3,311.6,1595,38.8,154,0
7487,5497,1,300.3,311.7,1635,31.8,156,0
7488,5498,1,300.3,311.7,1707,33.6,158,0
7489,5499,1,300.3,311.7,1545,43.5,160,0
7490,9260,2,300.2,311.6,1751,28.0,162,0
7491,9261,2,300.4,311.8,1707,30.0,165,0
7492,5500,1,300.4,311.8,1320,57.9,168,0
7493,9262,2,300.3,311.7,1319,51.4,170,0
7494,5501,1,300.2,311.7,1448,54.2,173,0
7495,5502,1,300.2,311.8,1436,48.2,175,0
7496,5503,1,300.3,311.9,1609,34.0,177,0
7497,5504,1,300.2,311.8,1464,44.5,179,0
7498,9263,2,300.3,311.8,1483,45.1,181,0
7499,9264,2,300.2,311.8,1748,28.5,184,0
7500,5505,1,300.3,311.8,1746,26.3,187,0
7501,5506,1,300.2,311.8,1410,51.4,189,0
7502,5507,1,300.2,311.7,1640,30.8,191,0
7503,735,0,300.3,311.7,1655,29.9,193,0
7504,9265,2,300.3,311.7,1646,28.9,198,0
7505,5508,1,300.4,311.8,1589,42.0,201,0
7506,5509,1,300.5,311.9,1546,39.4,203,0
7507,5510,1,300.5,311.9,1511,41.8,205,0
7508,5511,1,300.5,311.9,1750,28.3,207,0
7509,9266,2,300.5,311.9,1730,27.5,209,0
7510,5512,1,300.6,311.9,1372,60.1,212,1
7511,5513,1,300.5,311.8,1524,38.9,214,1
7512,5514,1,300.4,311.8,1601,36.1,0,0
7513,9267,2,300.5,311.8,1636,34.4,2,0
7514,5515,1,300.4,311.8,2261,14.9,5,0
7515,5516,1,300.4,311.8,1636,32.3,7,0
7516,9268,2,300.4,311.9,1335,58.3,9,0
7517,9269,2,300.3,311.7,1236,57.5,12,0
7518,5517,1,300.3,311.7,1445,47.3,15,0
7519,5518,1,300.2,311.5,1500,40.8,17,0
7520,5519,1,300.2,311.6,1999,21.0,19,0
7521,5520,1,300.2,311.6,1529,35.5,21,0
7522,9270,2,300.2,311.6,1467,40.7,23,0
7523,5521,1,300.1,311.5,1334,54.0,26,0
7524,9271,2,300.1,311.5,1343,46.2,28,0
7525,5522,1,300.2,311.5,1639,31.1,31,0
7526,736,0,300.1,311.5,1383,49.1,33,0
7527,5523,1,300.1,311.4,1660,31.4,38,0
7528,5524,1,300.1,311.3,1470,45.2,40,0
7529,9272,2,300.1,311.3,1748,26.6,42,0
7530,5525,1,300.1,311.4,1467,35.7,45,0
7531,9273,2,300.1,311.4,1617,39.3,47,0
7532,737,0,300.1,311.4,1377,56.7,50,0
7533,9274,2,300.0,311.3,1629,32.1,55,0
7534,5526,1,300.0,311.2,1504,37.9,58,0
7535,5527,1,300.0,311.2,1418,47.3,60,0
7536,5528,1,300.0,311.2,1629,31.7,62,0
7537,5529,1,300.1,311.3,2579,12.5,64,1
7538,5530,1,300.1,311.3,1305,64.7,66,0
7539,9275,2,300.2,311.4,1450,38.5,68,0
7540,5531,1,300.2,311.3,1487,36.9,71,0
7541,9276,2,300.2,311.3,1587,31.2,73,0
7542,9277,2,300.3,311.5,1528,40.9,76,0
7543,9278,2,300.4,311.6,1401,49.9,79,0
7544,5532,1,300.3,311.5,1446,45.0,82,0
7545,5533,1,300.2,311.4,1425,44.2,84,0
7546,5534,1,300.2,311.4,1891,22.6,86,0
7547,738,0,300.2,311.5,1454,42.8,88,0
7548,5535,1,300.1,311.4,1430,40.9,93,0
7549,5536,1,300.2,311.4,1495,43.6,95,0
7550,5537,1,300.3,311.4,1544,41.6,97,0
7551,9279,2,300.3,311.4,1554,34.3,99,0
7552,9280,2,300.2,311.3,1491,37.3,102,0
7553,5538,1,300.3,311.3,1525,40.7,105,0
7554,5539,1,300.3,311.3,1505,39.6,107,0
7555,9281,2,300.3,311.4,1371,50.2,109,0
7556,5540,1,300.3,311.3,1332,60.5,112,0
7557,5541,1,300.3,311.4,1471,37.0,114,0
7558,9282,2,300.4,311.5,1750,27.3,116,0
7559,9283,2,300.3,311.4,1386,48.1,119,0
7560,9284,2,300.4,311.4,1355,56.2,122,0
7561,9285,2,300.3,311.3,1377,53.8,125,0
7562,5542,1,300.3,311.1,1388,49.4,128,0
7563,9286,2,300.3,311.1,1350,58.7,130,0
7564,9287,2,300.4,311.2,1831,23.4,133,0
7565,9288,2,300.3,311.2,1381,65.2,136,1
7566,9289,2,300.3,311.2,1783,25.6,139,0
7567,5543,1,300.3,311.0,1613,34.7,142,0
7568,9290,2,300.2,311.0,2370,14.7,144,0
7569,5544,1,300.2,311.0,1627,33.7,147,0
7570,5545,1,300.2,311.0,1255,71.8,149,1
7571,739,0,300.2,311.0,1777,27.5,151,0
7572,5546,1,300.3,311.1,1606,30.9,156,0
7573,5547,1,300.3,311.1,1676,28.6,158,0
7574,5548,1,300.3,311.1,1605,37.1,160,0
7575,5549,1,300.4,311.1,1487,37.4,162,0
7576,5550,1,300.4,311.2,1471,46.5,164,0
7577,9291,2,300.3,311.1,1477,44.2,166,0
7578,5551,1,300.4,311.2,1530,32.0,169,0
7579,5552,1,300.4,311.2,1673,28.9,171,0
7580,5553,1,300.4,311.2,1436,56.8,173,0
7581,5554,1,300.4,311.3,1495,51.2,175,0
7582,9292,2,300.4,311.2,1366,56.1,177,0
7583,740,0,300.4,311.2,1489,45.3,180,0
7584,5555,1,300.3,311.1,1480,46.6,185,0
7585,5556,1,300.4,311.2,1472,37.3,187,0
7586,5557,1,300.4,311.1,1397,50.8,189,0
7587,5558,1,300.4,311.1,1589,35.5,191,0
7588,5559,1,300.4,311.1,1405,54.1,193,0
7589,5560,1,300.4,311.1,2013,20.1,195,0
7590,5561,1,300.4,311.0,1802,26.0,197,0
7591,9293,2,300.4,311.0,1433,46.1,199,0
7592,9294,2,300.5,311.1,1296,61.3,202,1
7593,9295,2,300.5,311.2,1551,36.6,205,0
7594,5562,1,300.5,311.2,1270,67.5,208,1
7595,5563,1,300.6,311.3,1531,38.5,0,0
7596,741,0,300.5,311.2,1397,45.2,2,0
7597,5564,1,300.5,311.1,1547,37.2,7,0
7598,5565,1,300.5,311.0,2074,18.9,9,0
7599,5566,1,300.5,311.1,1491,42.6,11,0
7600,5567,1,300.5,311.0,1759,28.3,13,0
7601,9296,2,300.4,311.0,1595,35.4,15,0
7602,5568,1,300.4,311.2,1351,62.0,18,0
7603,5569,1,300.4,311.2,1705,28.7,20,0
7604,5570,1,300.4,311.2,1406,43.6,22,0
7605,5571,1,300.4,311.3,1639,34.6,24,0
7606,742,0,300.4,311.3,2026,20.3,26,0
7607,9297,2,300.4,311.3,1350,56.5,31,0
7608,9298,2,300.5,311.3,1468,41.1,34,0
7609,5572,1,300.5,311.4,1642,27.1,37,0
7610,5573,1,300.5,311.3,1490,41.8,39,0
7611,9299,2,300.5,311.3,1507,43.4,41,0
7612,5574,1,300.5,311.4,1611,32.7,44,0
7613,9300,2,300.5,311.4,1743,27.6,46,0
7614,5575,1,300.5,311.3,1475,46.3,49,0
7615,5576,1,300.5,311.4,1432,47.5,51,0
7616,5577,1,300.5,311.4,1442,47.0,53,0
7617,9301,2,300.6,311.4,1468,40.4,55,0
7618,5578,1,300.5,311.4,1556,45.3,58,0
7619,9302,2,300.5,311.4,1312,51.4,60,0
7620,5579,1,300.6,311.5,1459,47.0,63,0
7621,5580,1,300.5,311.5,1651,36.9,65,0
7622,5581,1,300.5,311.5,1490,38.4,67,0
7623,9303,2,300.6,311.6,1473,31.5,69,0
7624,5582,1,300.6,311.7,1734,29.9,72,0
7625,5583,1,300.6,311.7,1507,45.5,74,0
7626,5584,1,300.6,311.7,1556,34.9,76,0
7627,743,0,300.5,311.6,1351,53.5,78,0
7628,5585,1,300.5,311.7,1445,44.8,83,0
7629,5586,1,300.5,311.7,1619,32.7,85,0
7630,9304,2,300.5,311.7,1269,64.0,87,0
7631,5587,1,300.5,311.6,1534,37.7,90,0
7632,5588,1,300.5,311.6,1444,49.3,92,0
7633,5589,1,300.5,311.6,1744,26.8,94,0
7634,5590,1,300.4,311.5,1441,44.6,96,0
7635,9305,2,300.3,311.3,1506,40.7,98,0
7636,5591,1,300.3,311.4,1526,38.5,101,0
7637,5592,1,300.4,311.5,1704,29.7,103,0
7638,744,0,300.4,311.4,1445,52.4,105,0
7639,5593,1,300.5,311.5,1661,35.9,110,0
7640,5594,1,300.5,311.4,1466,41.8,112,0
7641,5595,1,300.4,311.3,1608,35.1,114,0
7642,9306,2,300.4,311.4,1352,57.3,116,0
7643,9307,2,300.4,311.4,1604,31.7,119,0
7644,745,0,300.4,311.4,1427,50.7,122,0
7645,5596,1,300.4,311.4,1424,44.6,127,0
7646,5597,1,300.4,311.4,1662,29.3,129,0
7647,5598,1,300.4,311.4,1936,23.9,131,0
7648,5599,1,300.4,311.4,1728,31.7,133,0
7649,5600,1,300.4,311.4,1552,28.8,135,0
7650,746,0,300.4,311.5,1662,29.0,137,0
7651,5601,1,300.3,311.4,1343,57.7,142,0
7652,9308,2,300.4,311.5,1476,32.6,144,0
7653,5602,1,300.3,311.4,1346,51.1,147,0
7654,5603,1,300.4,311.5,1492,44.6,149,0
7655,9309,2,300.3,311.5,1540,41.5,151,0
7656,5604,1,300.4,311.5,1596,32.5,154,0
7657,5605,1,300.5,311.6,1541,47.8,156,0
7658,5606,1,300.5,311.6,1661,30.0,158,0
7659,9310,2,300.4,311.6,1359,55.4,160,0
7660,5607,1,300.5,311.6,1528,42.4,163,0
7661,9311,2,300.5,311.6,1246,52.9,165,0
7662,5608,1,300.5,311.6,1575,32.5,168,0
7663,9312,2,300.5,311.6,1658,30.4,170,0
7664,5609,1,300.5,311.6,1385,54.8,173,0
7665,747,0,300.5,311.7,1454,50.3,175,0
7666,5610,1,300.5,311.6,1497,40.5,180,0
7667,9313,2,300.6,311.7,1424,50.8,182,0
7668,5611,1,300.6,311.7,1528,43.9,185,0
7669,5612,1,300.6,311.8,1539,37.0,187,0
7670,5613,1,300.7,311.8,1336,58.4,189,1
7671,5614,1,300.5,311.6,1525,37.6,191,0
7672,9314,2,300.5,311.6,1456,51.1,193,0
7673,9315,2,300.5,311.7,2141,17.2,196,0
7674,9316,2,300.5,311.6,1476,39.1,199,0
7675,5615,1,300.5,311.6,1509,47.2,202,0
7676,5616,1,300.5,311.6,1447,45.4,204,0
7677,5617,1,300.6,311.7,1448,49.1,206,0
7678,5618,1,300.6,311.7,1428,52.6,208,0
7679,9317,2,300.6,311.7,1389,52.1,210,0
7680,5619,1,300.7,311.7,1635,32.4,213,0
7681,5620,1,300.7,311.7,1395,43.7,215,0
7682,5621,1,300.7,311.8,1443,43.7,217,0
7683,9318,2,300.7,311.7,1412,49.1,219,0
7684,5622,1,300.7,311.7,1524,43.5,222,0
7685,9319,2,300.7,311.8,1407,42.4,224,0
7686,5623,1,300.8,311.7,1397,43.5,227,0
7687,9320,2,300.7,311.7,1504,36.9,229,0
7688,9321,2,300.7,311.7,2097,18.9,232,1
7689,5624,1,300.6,311.7,1553,39.8,0,0
7690,5625,1,300.6,311.7,1432,39.2,2,0
7691,9322,2,300.5,311.6,1577,36.5,4,0
7692,9323,2,300.5,311.5,1370,56.1,7,0
7693,748,0,300.5,311.6,1506,36.2,10,0
7694,5626,1,300.6,311.6,1964,21.4,15,0
7695,749,0,300.6,311.7,1500,36.7,17,0
7696,5627,1,300.6,311.7,1488,47.7,22,0
7697,750,0,300.6,311.5,1282,60.2,24,0
7698,5628,1,300.5,311.4,1400,45.1,29,0
7699,5629,1,300.6,311.5,1419,38.6,31,0
7700,9324,2,300.7,311.5,1441,40.6,33,0
7701,9325,2,300.7,311.6,1348,62.5,36,0
7702,751,0,300.8,311.7,1468,38.7,39,0
7703,9326,2,300.7,311.7,1701,30.8,44,0
7704,752,0,300.7,311.7,1864,23.6,47,0
7705,9327,2,300.6,311.6,1630,31.8,52,0
7706,5630,1,300.5,311.5,1316,49.7,55,0
7707,5631,1,300.5,311.5,1708,31.2,57,0
7708,753,0,300.5,311.4,1679,27.5,59,0
7709,5632,1,300.5,311.4,1709,32.3,64,0
7710,5633,1,300.5,311.4,1445,41.5,66,0
7711,9328,2,300.5,311.4,1390,51.9,68,0
7712,5634,1,300.4,311.4,1309,55.5,71,0
7713,5635,1,300.5,311.5,1499,37.6,73,0
7714,9329,2,300.5,311.4,2072,18.8,75,0
7715,5636,1,300.5,311.5,1487,43.0,78,0
7716,5637,1,300.5,311.5,1302,49.6,80,0
7717,9330,2,300.5,311.5,1378,48.2,82,0
7718,5638,1,300.5,311.6,1365,53.0,85,0
7719,754,0,300.6,311.7,1427,44.6,87,0
7720,755,0,300.6,311.7,1535,33.3,92,0
7721,756,0,300.5,311.6,1476,41.7,97,0
7722,5639,1,300.5,311.6,1425,42.4,102,0
7723,5640,1,300.5,311.7,1409,54.7,104,0
7724,5641,1,300.5,311.6,1730,30.2,106,0
7725,9331,2,300.5,311.6,1454,41.4,108,0
7726,5642,1,300.6,311.7,1744,26.9,111,0
7727,9332,2,300.8,311.9,1761,29.0,113,0
7728,9333,2,300.7,311.9,1657,30.9,116,0
7729,5643,1,300.7,311.8,1420,47.0,119,0
7730,757,0,300.7,311.9,1329,59.2,121,0
7731,5644,1,300.6,311.9,1472,44.2,126,0
7732,5645,1,300.6,312.0,1566,30.1,128,0
7733,5646,1,300.6,312.0,1430,42.7,130,0
7734,5647,1,300.6,312.0,1481,40.9,132,0
7735,5648,1,300.6,312.0,1670,29.4,134,0
7736,5649,1,300.6,312.0,1406,55.1,136,0
7737,758,0,300.6,312.1,1354,46.9,138,0
7738,9334,2,300.5,312.0,1985,19.3,143,0
7739,9335,2,300.5,312.0,1263,60.8,146,0
7740,5650,1,300.5,311.9,1576,31.1,149,0
7741,5651,1,300.5,312.0,1453,45.1,151,0
7742,5652,1,300.5,312.0,1478,39.0,153,0
7743,9336,2,300.5,311.9,1323,57.9,155,0
7744,5653,1,300.5,311.9,1710,28.4,158,0
7745,5654,1,300.4,311.7,1314,59.5,160,0
7746,5655,1,300.4,311.7,1460,39.6,162,0
7747,9337,2,300.4,311.7,1508,45.4,164,0
7748,9338,2,300.5,311.8,1331,55.3,167,0
7749,5656,1,300.4,311.7,1515,47.4,170,0
7750,5657,1,300.4,311.6,1674,33.0,172,0
7751,5658,1,300.4,311.7,1444,51.2,174,0
7752,9339,2,300.4,311.7,1398,42.6,176,0
7753,9340,2,300.4,311.7,1832,24.2,179,0
7754,9341,2,300.5,311.8,1591,42.0,182,0
7755,9342,2,300.4,311.7,1478,39.9,185,0
7756,9343,2,300.4,311.8,1362,47.6,188,0
7757,5659,1,300.5,311.8,1368,57.9,191,1
7758,9344,2,300.3,311.7,1723,28.3,193,0
7759,5660,1,300.4,311.8,1689,30.8,196,0
7760,5661,1,300.4,311.8,1272,59.2,198,1
7761,9345,2,300.4,311.7,1511,33.0,200,0
7762,759,0,300.4,311.6,1715,30.8,203,0
7763,9346,2,300.3,311.5,1400,43.8,0,0
7764,5662,1,300.4,311.6,1200,76.6,3,1
